Entity,Code,Year,CO₂ emissions from fossil fuels and land use change,CO₂ emissions from fossil fuels and industry,CO₂ emissions from land use change
Samoa,WSM,1975,22240493568,17048539136,5191953408
Samoa,WSM,1976,22755766272,17985501184,4770264576
Samoa,WSM,1977,23139760128,18496430080,4643330048
Samoa,WSM,1978,23297722368,19069630464,4228091392
Samoa,WSM,1979,23864434688,19611475968,4252957696
Samoa,WSM,1980,23638337536,19494451200,4143886336
Samoa,WSM,1981,23343929344,19029032960,4314896384
Samoa,WSM,1982,23111575552,18877890560,4233685504
Samoa,WSM,1983,23661371392,19000182784,4661189632
Samoa,WSM,1984,24831905792,19659028480,5172877312
Samoa,WSM,1985,25221292032,20319909888,4901381120
Samoa,WSM,1986,25450475520,20622252032,4828223488
Samoa,WSM,1987,25899237376,21269166080,4630070784
Samoa,WSM,1988,26608850944,22104852480,4503998464
Samoa,WSM,1989,26764148736,22410432512,4353715200
Samoa,WSM,1990,27041505280,22742327296,4299177984
Samoa,WSM,1991,27442896896,23230810112,4212085760
Samoa,WSM,1992,26953144320,22561548288,4391596544
Samoa,WSM,1993,27088326656,22795134976,4293191936
Samoa,WSM,1994,27771367424,22956447744,4814918656
Samoa,WSM,1995,28211814400,23445604352,4766209024
Samoa,WSM,1996,28987062272,24146044928,4841017344
Samoa,WSM,1997,30965524480,24294881280,6670642688
Samoa,WSM,1998,29336451072,24202033152,5134417920
Samoa,WSM,1999,29587886080,24514863104,5073021952
Samoa,WSM,2000,29767446528,25230159872,4537286656
Samoa,WSM,2001,29612062720,25447149568,4164913920
Samoa,WSM,2002,30753978368,26035853312,4718125056
Samoa,WSM,2003,32456863744,27363506176,5093357056
Samoa,WSM,2004,33200537600,28624242688,4576294400
Samoa,WSM,2005,33698942976,29599029248,4099912960
Samoa,WSM,2006,35219714048,30579730432,4639984128
Samoa,WSM,2007,35536441344,31489845248,4046596096
Samoa,WSM,2008,36204646400,32065773568,4138871040
Samoa,WSM,2009,36132634624,31603392512,4529241088
Samoa,WSM,2010,37618974720,33340114944,4278861312
Samoa,WSM,2011,39296249856,34465112064,4831137792
Samoa,WSM,2012,39647084544,34970644480,4676440064
Samoa,WSM,2013,39596494848,35279704064,4316789248
Samoa,WSM,2014,40095285248,35531591680,4563694592
Samoa,WSM,2015,40260575232,35493670912,4766905856
Samoa,WSM,2016,39153553408,35449978880,3703574528
Samoa,WSM,2017,39585964032,35923083264,3662879232
Samoa,WSM,2018,40500518912,36642979840,3857538816
Samoa,WSM,2019,40524558336,36699148288,3825410560
Samoa,WSM,2020,38017839104,34807844864,3209992960
Sao Tome and Principe,STP,1959,15618355200,8856374272,6761980928
Sao Tome and Principe,STP,1960,16179810304,9387810816,6791998976
Sao Tome and Principe,STP,1961,16241441792,9418633216,6822808576
Sao Tome and Principe,STP,1962,16312017920,9751263232,6560754688
Sao Tome and Principe,STP,1963,16324313088,10271890432,6052422144
Sao Tome and Principe,STP,1964,16560771072,10829867008,5730903552
Sao Tome and Principe,STP,1965,16510402560,11317882880,5192520192
Sao Tome and Principe,STP,1966,16809500672,11867256832,4942243840
Sao Tome and Principe,STP,1967,17272217600,12244393984,5027824640
Sao Tome and Principe,STP,1968,17965920256,12911313920,5054606336
Sao Tome and Principe,STP,1969,18503319552,13767876608,4735442944
Sao Tome and Principe,STP,1970,19612364800,14898575360,4713788416
Sao Tome and Principe,STP,1971,20164421632,15499657216,4664764416
Sao Tome and Principe,STP,1972,20899108864,16222739456,4676368896
Sao Tome and Principe,STP,1973,21618507776,17080141824,4538366464
Sao Tome and Principe,STP,1974,21379604480,17011143680,4368461824
Sao Tome and Principe,STP,1975,22240493568,17048539136,5191953408
Sao Tome and Principe,STP,1976,22755766272,17985501184,4770264576
Sao Tome and Principe,STP,1977,23139760128,18496430080,4643330048
Sao Tome and Principe,STP,1978,23297722368,19069630464,4228091392
Sao Tome and Principe,STP,1979,23864434688,19611475968,4252957696
Sao Tome and Principe,STP,1980,23638337536,19494451200,4143886336
Sao Tome and Principe,STP,1981,23343929344,19029032960,4314896384
Sao Tome and Principe,STP,1982,23111575552,18877890560,4233685504
Sao Tome and Principe,STP,1983,23661371392,19000182784,4661189632
Sao Tome and Principe,STP,1984,24831905792,19659028480,5172877312
Sao Tome and Principe,STP,1985,25221292032,20319909888,4901381120
Sao Tome and Principe,STP,1986,25450475520,20622252032,4828223488
Sao Tome and Principe,STP,1987,25899237376,21269166080,4630070784
Sao Tome and Principe,STP,1988,26608850944,22104852480,4503998464
Sao Tome and Principe,STP,1989,26764148736,22410432512,4353715200
Sao Tome and Principe,STP,1990,27041505280,22742327296,4299177984
Sao Tome and Principe,STP,1991,27442896896,23230810112,4212085760
Sao Tome and Principe,STP,1992,26953144320,22561548288,4391596544
Sao Tome and Principe,STP,1993,27088326656,22795134976,4293191936
Sao Tome and Principe,STP,1994,27771367424,22956447744,4814918656
Sao Tome and Principe,STP,1995,28211814400,23445604352,4766209024
Sao Tome and Principe,STP,1996,28987062272,24146044928,4841017344
Sao Tome and Principe,STP,1997,30965524480,24294881280,6670642688
Sao Tome and Principe,STP,1998,29336451072,24202033152,5134417920
Sao Tome and Principe,STP,1999,29587886080,24514863104,5073021952
Sao Tome and Principe,STP,2000,29767446528,25230159872,4537286656
Sao Tome and Principe,STP,2001,29612062720,25447149568,4164913920
Sao Tome and Principe,STP,2002,30753978368,26035853312,4718125056
Sao Tome and Principe,STP,2003,32456863744,27363506176,5093357056
Sao Tome and Principe,STP,2004,33200537600,28624242688,4576294400
Sao Tome and Principe,STP,2005,33698942976,29599029248,4099912960
Sao Tome and Principe,STP,2006,35219714048,30579730432,4639984128
Sao Tome and Principe,STP,2007,35536441344,31489845248,4046596096
Sao Tome and Principe,STP,2008,36204646400,32065773568,4138871040
Sao Tome and Principe,STP,2009,36132634624,31603392512,4529241088
Sao Tome and Principe,STP,2010,37618974720,33340114944,4278861312
Sao Tome and Principe,STP,2011,39296249856,34465112064,4831137792
Sao Tome and Principe,STP,2012,39647084544,34970644480,4676440064
Sao Tome and Principe,STP,2013,39596494848,35279704064,4316789248
Sao Tome and Principe,STP,2014,40095285248,35531591680,4563694592
Sao Tome and Principe,STP,2015,40260575232,35493670912,4766905856
Sao Tome and Principe,STP,2016,39153553408,35449978880,3703574528
Sao Tome and Principe,STP,2017,39585964032,35923083264,3662879232
Sao Tome and Principe,STP,2018,40500518912,36642979840,3857538816
Sao Tome and Principe,STP,2019,40524558336,36699148288,3825410560
Sao Tome and Principe,STP,2020,38017839104,34807844864,3209992960
Saudi Arabia,SAU,1959,15618355200,8856374272,6761980928
Saudi Arabia,SAU,1960,16179810304,9387810816,6791998976
Saudi Arabia,SAU,1961,16241441792,9418633216,6822808576
Saudi Arabia,SAU,1962,16312017920,9751263232,6560754688
Saudi Arabia,SAU,1963,16324313088,10271890432,6052422144
Saudi Arabia,SAU,1964,16560771072,10829867008,5730903552
Saudi Arabia,SAU,1965,16510402560,11317882880,5192520192
Saudi Arabia,SAU,1966,16809500672,11867256832,4942243840
Saudi Arabia,SAU,1967,17272217600,12244393984,5027824640
Saudi Arabia,SAU,1968,17965920256,12911313920,5054606336
Saudi Arabia,SAU,1969,18503319552,13767876608,4735442944
Saudi Arabia,SAU,1970,19612364800,14898575360,4713788416
Saudi Arabia,SAU,1971,20164421632,15499657216,4664764416
Saudi Arabia,SAU,1972,20899108864,16222739456,4676368896
Saudi Arabia,SAU,1973,21618507776,17080141824,4538366464
Saudi Arabia,SAU,1974,21379604480,17011143680,4368461824
Saudi Arabia,SAU,1975,22240493568,17048539136,5191953408
Saudi Arabia,SAU,1976,22755766272,17985501184,4770264576
Saudi Arabia,SAU,1977,23139760128,18496430080,4643330048
Saudi Arabia,SAU,1978,23297722368,19069630464,4228091392
Saudi Arabia,SAU,1979,23864434688,19611475968,4252957696
Saudi Arabia,SAU,1980,23638337536,19494451200,4143886336
Saudi Arabia,SAU,1981,23343929344,19029032960,4314896384
Saudi Arabia,SAU,1982,23111575552,18877890560,4233685504
Saudi Arabia,SAU,1983,23661371392,19000182784,4661189632
Saudi Arabia,SAU,1984,24831905792,19659028480,5172877312
Saudi Arabia,SAU,1985,25221292032,20319909888,4901381120
Saudi Arabia,SAU,1986,25450475520,20622252032,4828223488
Saudi Arabia,SAU,1987,25899237376,21269166080,4630070784
Saudi Arabia,SAU,1988,26608850944,22104852480,4503998464
Saudi Arabia,SAU,1989,26764148736,22410432512,4353715200
Saudi Arabia,SAU,1990,27041505280,22742327296,4299177984
Saudi Arabia,SAU,1991,27442896896,23230810112,4212085760
Saudi Arabia,SAU,1992,26953144320,22561548288,4391596544
Saudi Arabia,SAU,1993,27088326656,22795134976,4293191936
Saudi Arabia,SAU,1994,27771367424,22956447744,4814918656
Saudi Arabia,SAU,1995,28211814400,23445604352,4766209024
Saudi Arabia,SAU,1996,28987062272,24146044928,4841017344
Saudi Arabia,SAU,1997,30965524480,24294881280,6670642688
Saudi Arabia,SAU,1998,29336451072,24202033152,5134417920
Saudi Arabia,SAU,1999,29587886080,24514863104,5073021952
Saudi Arabia,SAU,2000,29767446528,25230159872,4537286656
Saudi Arabia,SAU,2001,29612062720,25447149568,4164913920
Saudi Arabia,SAU,2002,30753978368,26035853312,4718125056
Saudi Arabia,SAU,2003,32456863744,27363506176,5093357056
Saudi Arabia,SAU,2004,33200537600,28624242688,4576294400
Saudi Arabia,SAU,2005,33698942976,29599029248,4099912960
Saudi Arabia,SAU,2006,35219714048,30579730432,4639984128
Saudi Arabia,SAU,2007,35536441344,31489845248,4046596096
Saudi Arabia,SAU,2008,36204646400,32065773568,4138871040
Saudi Arabia,SAU,2009,36132634624,31603392512,4529241088
Saudi Arabia,SAU,2010,37618974720,33340114944,4278861312
Saudi Arabia,SAU,2011,39296249856,34465112064,4831137792
Saudi Arabia,SAU,2012,39647084544,34970644480,4676440064
Saudi Arabia,SAU,2013,39596494848,35279704064,4316789248
Saudi Arabia,SAU,2014,40095285248,35531591680,4563694592
Saudi Arabia,SAU,2015,40260575232,35493670912,4766905856
Saudi Arabia,SAU,2016,39153553408,35449978880,3703574528
Saudi Arabia,SAU,2017,39585964032,35923083264,3662879232
Saudi Arabia,SAU,2018,40500518912,36642979840,3857538816
Saudi Arabia,SAU,2019,40524558336,36699148288,3825410560
Saudi Arabia,SAU,2020,38017839104,34807844864,3209992960
Senegal,SEN,1959,15618355200,8856374272,6761980928
Senegal,SEN,1960,16179810304,9387810816,6791998976
Senegal,SEN,1961,16241441792,9418633216,6822808576
Senegal,SEN,1962,16312017920,9751263232,6560754688
Senegal,SEN,1963,16324313088,10271890432,6052422144
Senegal,SEN,1964,16560771072,10829867008,5730903552
Senegal,SEN,1965,16510402560,11317882880,5192520192
Senegal,SEN,1966,16809500672,11867256832,4942243840
Senegal,SEN,1967,17272217600,12244393984,5027824640
Senegal,SEN,1968,17965920256,12911313920,5054606336
Senegal,SEN,1969,18503319552,13767876608,4735442944
Senegal,SEN,1970,19612364800,14898575360,4713788416
Senegal,SEN,1971,20164421632,15499657216,4664764416
Senegal,SEN,1972,20899108864,16222739456,4676368896
Senegal,SEN,1973,21618507776,17080141824,4538366464
Senegal,SEN,1974,21379604480,17011143680,4368461824
Senegal,SEN,1975,22240493568,17048539136,5191953408
Senegal,SEN,1976,22755766272,17985501184,4770264576
Senegal,SEN,1977,23139760128,18496430080,4643330048
Senegal,SEN,1978,23297722368,19069630464,4228091392
Senegal,SEN,1979,23864434688,19611475968,4252957696
Senegal,SEN,1980,23638337536,19494451200,4143886336
Senegal,SEN,1981,23343929344,19029032960,4314896384
Senegal,SEN,1982,23111575552,18877890560,4233685504
Senegal,SEN,1983,23661371392,19000182784,4661189632
Senegal,SEN,1984,24831905792,19659028480,5172877312
Senegal,SEN,1985,25221292032,20319909888,4901381120
Senegal,SEN,1986,25450475520,20622252032,4828223488
Senegal,SEN,1987,25899237376,21269166080,4630070784
Senegal,SEN,1988,26608850944,22104852480,4503998464
Senegal,SEN,1989,26764148736,22410432512,4353715200
Senegal,SEN,1990,27041505280,22742327296,4299177984
Senegal,SEN,1991,27442896896,23230810112,4212085760
Senegal,SEN,1992,26953144320,22561548288,4391596544
Senegal,SEN,1993,27088326656,22795134976,4293191936
Senegal,SEN,1994,27771367424,22956447744,4814918656
Senegal,SEN,1995,28211814400,23445604352,4766209024
Senegal,SEN,1996,28987062272,24146044928,4841017344
Senegal,SEN,1997,30965524480,24294881280,6670642688
Senegal,SEN,1998,29336451072,24202033152,5134417920
Senegal,SEN,1999,29587886080,24514863104,5073021952
Senegal,SEN,2000,29767446528,25230159872,4537286656
Senegal,SEN,2001,29612062720,25447149568,4164913920
Senegal,SEN,2002,30753978368,26035853312,4718125056
Senegal,SEN,2003,32456863744,27363506176,5093357056
Senegal,SEN,2004,33200537600,28624242688,4576294400
Senegal,SEN,2005,33698942976,29599029248,4099912960
Senegal,SEN,2006,35219714048,30579730432,4639984128
Senegal,SEN,2007,35536441344,31489845248,4046596096
Senegal,SEN,2008,36204646400,32065773568,4138871040
Senegal,SEN,2009,36132634624,31603392512,4529241088
Senegal,SEN,2010,37618974720,33340114944,4278861312
Senegal,SEN,2011,39296249856,34465112064,4831137792
Senegal,SEN,2012,39647084544,34970644480,4676440064
Senegal,SEN,2013,39596494848,35279704064,4316789248
Senegal,SEN,2014,40095285248,35531591680,4563694592
Senegal,SEN,2015,40260575232,35493670912,4766905856
Senegal,SEN,2016,39153553408,35449978880,3703574528
Senegal,SEN,2017,39585964032,35923083264,3662879232
Senegal,SEN,2018,40500518912,36642979840,3857538816
Senegal,SEN,2019,40524558336,36699148288,3825410560
Senegal,SEN,2020,38017839104,34807844864,3209992960
Serbia,SRB,1959,15618355200,8856374272,6761980928
Serbia,SRB,1960,16179810304,9387810816,6791998976
Serbia,SRB,1961,16241441792,9418633216,6822808576
Serbia,SRB,1962,16312017920,9751263232,6560754688
Serbia,SRB,1963,16324313088,10271890432,6052422144
Serbia,SRB,1964,16560771072,10829867008,5730903552
Serbia,SRB,1965,16510402560,11317882880,5192520192
Serbia,SRB,1966,16809500672,11867256832,4942243840
Serbia,SRB,1967,17272217600,12244393984,5027824640
Serbia,SRB,1968,17965920256,12911313920,5054606336
Serbia,SRB,1969,18503319552,13767876608,4735442944
Serbia,SRB,1970,19612364800,14898575360,4713788416
Serbia,SRB,1971,20164421632,15499657216,4664764416
Serbia,SRB,1972,20899108864,16222739456,4676368896
Serbia,SRB,1973,21618507776,17080141824,4538366464
Serbia,SRB,1974,21379604480,17011143680,4368461824
Serbia,SRB,1975,22240493568,17048539136,5191953408
Serbia,SRB,1976,22755766272,17985501184,4770264576
Serbia,SRB,1977,23139760128,18496430080,4643330048
Serbia,SRB,1978,23297722368,19069630464,4228091392
Serbia,SRB,1979,23864434688,19611475968,4252957696
Serbia,SRB,1980,23638337536,19494451200,4143886336
Serbia,SRB,1981,23343929344,19029032960,4314896384
Serbia,SRB,1982,23111575552,18877890560,4233685504
Serbia,SRB,1983,23661371392,19000182784,4661189632
Serbia,SRB,1984,24831905792,19659028480,5172877312
Serbia,SRB,1985,25221292032,20319909888,4901381120
Serbia,SRB,1986,25450475520,20622252032,4828223488
Serbia,SRB,1987,25899237376,21269166080,4630070784
Serbia,SRB,1988,26608850944,22104852480,4503998464
Serbia,SRB,1989,26764148736,22410432512,4353715200
Serbia,SRB,1990,27041505280,22742327296,4299177984
Serbia,SRB,1991,27442896896,23230810112,4212085760
Serbia,SRB,1992,26953144320,22561548288,4391596544
Serbia,SRB,1993,27088326656,22795134976,4293191936
Serbia,SRB,1994,27771367424,22956447744,4814918656
Serbia,SRB,1995,28211814400,23445604352,4766209024
Serbia,SRB,1996,28987062272,24146044928,4841017344
Serbia,SRB,1997,30965524480,24294881280,6670642688
Serbia,SRB,1998,29336451072,24202033152,5134417920
Serbia,SRB,1999,29587886080,24514863104,5073021952
Serbia,SRB,2000,29767446528,25230159872,4537286656
Serbia,SRB,2001,29612062720,25447149568,4164913920
Serbia,SRB,2002,30753978368,26035853312,4718125056
Serbia,SRB,2003,32456863744,27363506176,5093357056
Serbia,SRB,2004,33200537600,28624242688,4576294400
Serbia,SRB,2005,33698942976,29599029248,4099912960
Serbia,SRB,2006,35219714048,30579730432,4639984128
Serbia,SRB,2007,35536441344,31489845248,4046596096
Serbia,SRB,2008,36204646400,32065773568,4138871040
Serbia,SRB,2009,36132634624,31603392512,4529241088
Serbia,SRB,2010,37618974720,33340114944,4278861312
Serbia,SRB,2011,39296249856,34465112064,4831137792
Serbia,SRB,2012,39647084544,34970644480,4676440064
Serbia,SRB,2013,39596494848,35279704064,4316789248
Serbia,SRB,2014,40095285248,35531591680,4563694592
Serbia,SRB,2015,40260575232,35493670912,4766905856
Serbia,SRB,2016,39153553408,35449978880,3703574528
Serbia,SRB,2017,39585964032,35923083264,3662879232
Serbia,SRB,2018,40500518912,36642979840,3857538816
Serbia,SRB,2019,40524558336,36699148288,3825410560
Serbia,SRB,2020,38017839104,34807844864,3209992960
Seychelles,SYC,1959,15618355200,8856374272,6761980928
Seychelles,SYC,1960,16179810304,9387810816,6791998976
Seychelles,SYC,1961,16241441792,9418633216,6822808576
Seychelles,SYC,1962,16312017920,9751263232,6560754688
Seychelles,SYC,1963,16324313088,10271890432,6052422144
Seychelles,SYC,1964,16560771072,10829867008,5730903552
Seychelles,SYC,1965,16510402560,11317882880,5192520192
Seychelles,SYC,1966,16809500672,11867256832,4942243840
Seychelles,SYC,1967,17272217600,12244393984,5027824640
Seychelles,SYC,1968,17965920256,12911313920,5054606336
Seychelles,SYC,1969,18503319552,13767876608,4735442944
Seychelles,SYC,1970,19612364800,14898575360,4713788416
Seychelles,SYC,1971,20164421632,15499657216,4664764416
Seychelles,SYC,1972,20899108864,16222739456,4676368896
Seychelles,SYC,1973,21618507776,17080141824,4538366464
Seychelles,SYC,1974,21379604480,17011143680,4368461824
Seychelles,SYC,1975,22240493568,17048539136,5191953408
Seychelles,SYC,1976,22755766272,17985501184,4770264576
Seychelles,SYC,1977,23139760128,18496430080,4643330048
Seychelles,SYC,1978,23297722368,19069630464,4228091392
Seychelles,SYC,1979,23864434688,19611475968,4252957696
Seychelles,SYC,1980,23638337536,19494451200,4143886336
Seychelles,SYC,1981,23343929344,19029032960,4314896384
Seychelles,SYC,1982,23111575552,18877890560,4233685504
Seychelles,SYC,1983,23661371392,19000182784,4661189632
Seychelles,SYC,1984,24831905792,19659028480,5172877312
Seychelles,SYC,1985,25221292032,20319909888,4901381120
Seychelles,SYC,1986,25450475520,20622252032,4828223488
Seychelles,SYC,1987,25899237376,21269166080,4630070784
Seychelles,SYC,1988,26608850944,22104852480,4503998464
Seychelles,SYC,1989,26764148736,22410432512,4353715200
Seychelles,SYC,1990,27041505280,22742327296,4299177984
Seychelles,SYC,1991,27442896896,23230810112,4212085760
